composition,bootstraps_so_far,cluster_index,t_offset_s,plaintext_distance_km,raw_flag,encrypted_below,plaintext_below
1,0,4,2783.5,225.14700270563097,0.03413935776003925,0,0
1,0,4,2793.5,150.3909039077634,0.015198409880343041,0,0
1,0,4,2803.5,76.00214146093589,0.0038315034079174914,0,0
1,0,4,2813.5,13.275690020288014,5.146451127768792e-05,0,0
1,0,4,2823.5,76.2886753722077,0.003860956193907625,0,0
1,0,4,2833.5,150.68071255267944,0.015257287028886547,0,0
1,0,4,2843.5,225.43735951607212,0.034227587013826076,0,0
1,0,4,2853.5,300.26317422098174,0.06073453772959572,0,0
1,0,5,5586.5,300.85853777445084,0.06097543289273283,0,0
1,0,5,5596.5,226.0330074524249,0.03440896107767701,0,0
1,0,5,5606.5,151.4066352236033,0.015405283958256149,0,0
1,0,5,5616.5,77.64710250037655,0.004002104918606687,0,0
1,0,5,5626.5,20.363405476724715,0.00021238888988360863,0,0
1,0,5,5636.5,77.99718771106576,0.004038885000361814,0,0
1,0,5,5646.5,151.76601067639842,0.015478817275974825,0,0
1,0,5,5656.5,226.39409854530538,0.034519132544975586,0,0
1,0,5,5666.5,301.2201313695357,0.06112199804282891,0,0
1,0,6,8399.5,298.76530232432253,0.06013048413192976,0,0
1,0,6,8409.5,223.91623342245833,0.033766614150935015,0,0
1,0,6,8419.5,149.1155539692337,0.014940612821343856,0,0
1,0,6,8429.5,74.60211081324452,0.00368917441320879,0,0
1,0,6,8439.5,11.697933572010182,2.4868464804553292e-05,0,0
1,0,6,8449.5,77.15080736561396,0.003950255560459047,0,0
1,0,6,8459.5,151.68653320747964,0.015462534990325896,0,0
1,0,6,8469.5,226.49071214243716,0.03454863365382898,0,0
1,0,6,8479.5,301.34019232510354,0.06117069566668079,0,0
2,0,0,-8478.0,304.45078627900216,0.20847541176271,0,0
2,0,0,-8468.0,231.59079865145944,0.12147952443645244,0,0
2,0,0,-8458.0,160.61412076992457,0.058487685599101794,0,0
2,0,0,-8448.0,95.87440352520082,0.02071009195996043,0,0
2,0,0,-8438.0,61.8672900099473,0.008491678016985887,0,0
2,0,0,-8428.0,98.5217761206196,0.021882068805162025,0,0
2,0,0,-8418.0,163.78619109670163,0.060825288969837264,0,0
2,0,0,-8408.0,234.89824389117408,0.1249519944343907,0,0
2,0,0,-8398.0,307.8088079614089,0.21299308833057023,0,0
2,0,1,-5665.0,300.0179276935107,0.20257692012279185,0,0
2,0,1,-5655.0,225.42739857452472,0.11513401633889576,0,0
2,0,1,-5645.0,151.26952317723746,0.051864335905977325,0,0
2,0,1,-5635.0,78.86428175576475,0.013940461910583138,0,0
2,0,1,-5625.0,28.933551216324762,0.0016793170939965185,0,0
2,0,1,-5615.0,82.0846004215063,0.015120962133256692,0,0
2,0,1,-5605.0,154.65710817262715,0.05421998317486348,0,0
2,0,1,-5595.0,228.84795947135078,0.11863545127002943,0,0
2,0,1,-5585.0,303.4491311945051,0.2071360437740695,0,0
2,0,2,-2852.5,303.10541031053765,0.20667732203622946,0,0
2,0,2,-2842.5,228.94474481826865,0.11873528132513286,0,0
2,0,2,-2832.5,155.48865793358618,0.054806155979026404,0,0
2,0,2,-2822.5,84.6758330494671,0.016105226205842427,0,0
2,0,2,-2812.5,37.469531884361956,0.0029705989334097987,0,0
2,0,2,-2802.5,82.95477224923609,0.015448100849649898,0,0
2,0,2,-2792.5,153.62246278226178,0.05349505101402128,0,0
2,0,2,-2782.5,227.04792829919174,0.1167865625448576,0,0
2,0,2,-2772.5,301.1981276583247,0.20413999034799024,0,0
2,0,3,-39.5,301.3383768930176,0.20432613992452392,0,0
2,0,3,-29.5,226.3001200945971,0.1160225892656955,0,0
2,0,3,-19.5,151.2492648079203,0.05185043795513167,0,0
2,0,3,-9.5,76.2414193718982,0.013013792650573855,0,0
2,0,3,0.5,5.432028161531455,-0.00016060418809107113,1,1
2,0,3,10.5,74.36051895739097,0.012368527470825813,0,0
2,0,3,20.5,149.36514740085497,0.05056277555744298,0,0
2,0,3,30.5,224.41592884035148,0.11410829720742664,0,0
2,0,3,40.5,299.454778462611,0.2018329098772044,0,0
2,0,4,2773.5,299.9727084205604,0.20251711633509176,0,0
2,0,4,2783.5,225.14700270563097,0.11484922518010271,0,0
2,0,4,2793.5,150.3909039077634,0.05126176227892299,0,0
2,0,4,2803.5,76.00214146093589,0.012930771069230212,0,0
2,0,4,2813.5,13.275690020288014,0.000173696843524751,0,0
2,0,4,2823.5,76.2886753722077,0.013030225891239727,0,0
2,0,4,2833.5,150.68071255267944,0.051460118028882854,0,0
2,0,4,2843.5,225.43735951607212,0.11514409811845383,0,0
2,0,4,2853.5,300.26317422098174,0.20290130995299177,0,0
2,0,5,5586.5,300.85853777445084,0.20368969049891889,0,0
2,0,5,5596.5,226.0330074524249,0.11575027363795398,0,0
2,0,5,5606.5,151.4066352236033,0.0519586487404358,0,0
2,0,5,5616.5,77.64710250037655,0.013506506121752845,0,0
2,0,5,5626.5,20.363405476724715,0.0007168013579198218,0,0
2,0,5,5636.5,77.99718771106576,0.013630613001934633,0,0
2,0,5,5646.5,151.76601067639842,0.05220630671574738,0,0
2,0,5,5656.5,226.39409854530538,0.11611847092426056,0,0
2,0,5,5666.5,301.2201313695357,0.2041691815475984,0,0
2,0,6,8399.5,298.76530232432253,0.20092370437533597,0,0
2,0,6,8409.5,223.91623342245833,0.11360320982438982,0,0
2,0,6,8419.5,149.1155539692337,0.05039343970956286,0,0
2,0,6,8429.5,74.60211081324452,0.012450490585426674,0,0
2,0,6,8439.5,11.697933572010182,8.391494771857466e-05,0,0
2,0,6,8449.5,77.15080736561396,0.013331488719749596,0,0
2,0,6,8459.5,151.68653320747964,0.05215151308388904,0,0
2,0,6,8469.5,226.49071214243716,0.1162170734413441,0,0
2,0,6,8479.5,301.34019232510354,0.20432849515155654,0,0
3,0,0,-8478.0,304.45078627900216,0.6266093116240457,0,0
3,0,0,-8468.0,231.59079865145944,0.3937723988458728,0,0
3,0,0,-8458.0,160.61412076992457,0.1955393094880244,0,0
3,0,0,-8448.0,95.87440352520082,0.06981364182625976,0,0
3,0,0,-8438.0,61.8672900099473,0.02865363377963337,0,0
3,0,0,-8428.0,98.5217761206196,0.07375429232471481,0,0
3,0,0,-8418.0,163.78619109670163,0.2031984302804002,0,0
3,0,0,-8408.0,234.89824389117408,0.40409432488143393,0,0
3,0,0,-8398.0,307.8088079614089,0.637078046691969,0,0
3,0,1,-5665.0,300.0179276935107,0.6126836004660586,0,0
3,0,1,-5655.0,225.42739857452472,0.3747216984987457,0,0
3,0,1,-5645.0,151.26952317723746,0.1737453557976247,0,0
3,0,1,-5635.0,78.86428175576475,0.04702371365068847,0,0
3,0,1,-5625.0,28.933551216324762,0.005667709087847361,0,0
3,0,1,-5615.0,82.0846004215063,0.05100110835417607,0,0
3,0,1,-5605.0,154.65710817262715,0.18151165381449785,0,0
3,0,1,-5595.0,228.84795947135078,0.38526363976473066,0,0
3,0,1,-5585.0,303.4491311945051,0.6234728286619295,0,0
3,0,2,-2852.5,303.10541031053765,0.6223950557984106,0,0
3,0,2,-2842.5,228.94474481826865,0.3855632037389083,0,0
3,0,2,-2832.5,155.48865793358618,0.18344163923163442,0,0
3,0,2,-2822.5,84.6758330494671,0.054316098684813685,0,0
3,0,2,-2812.5,37.469531884361956,0.01002546384462677,0,0
3,0,2,-2802.5,82.95477224923609,0.052103018364685866,0,0
3,0,2,-2792.5,153.62246278226178,0.17912337382238883,0,0
3,0,2,-2782.5,227.04792829919174,0.37970612798988795,0,0
3,0,2,-2772.5,301.1981276583247,0.6164021838272562,0,0
3,0,3,-39.5,301.3383768930176,0.6168436392004337,0,0
3,0,3,-29.5,226.3001200945971,0.3774038033659631,0,0
3,0,3,-19.5,151.2492648079203,0.17369939290513176,0,0
3,0,3,-9.5,76.2414193718982,0.04390106254949744,0,0
3,0,3,0.5,5.432028161531455,-0.0005420152955378943,1,1
3,0,3,10.5,74.36051895739097,0.04172628125386446,0,0
3,0,3,20.5,149.36514740085497,0.16944750252333796,0,0
3,0,3,30.5,224.41592884035148,0.37161987814385294,0,0
3,0,3,40.5,299.454778462611,0.6109064314572725,0,0
3,0,4,2773.5,299.9727084205604,0.6125408081554915,0,0
3,0,4,2783.5,225.14700270563097,0.3738611616130162,0,0
3,0,4,2793.5,150.3909039077634,0.1717563142017981,0,0
3,0,4,2803.5,76.00214146093589,0.04362122680751876,0,0
3,0,4,2813.5,13.275690020288014,0.0005863891381198139,0,0
3,0,4,2823.5,76.2886753722077,0.04395632116552772,0,0
3,0,4,2833.5,150.68071255267944,0.17241106011431084,0,0
3,0,4,2843.5,225.43735951607212,0.3747523250679775,0,0
3,0,4,2853.5,300.26317422098174,0.6134568054951283,0,0
3,0,5,5586.5,300.85853777445084,0.6153327997833575,0,0
3,0,5,5596.5,226.0330074524249,0.37658232633503697,0,0
3,0,5,5606.5,151.4066352236033,0.17405676794424074,0,0
3,0,5,5616.5,77.64710250037655,0.04556138392184486,0,0
3,0,5,5626.5,20.363405476724715,0.002419214784923851,0,0
3,0,5,5636.5,77.99718771106576,0.045979634154800386,0,0
3,0,5,5646.5,151.76601067639842,0.1748738849935061,0,0
3,0,5,5656.5,226.39409854530538,0.3776929737938736,0,0
3,0,5,5666.5,301.2201313695357,0.6164713940476205,0,0
3,0,6,8399.5,298.76530232432253,0.6087283982822439,0,0
3,0,6,8409.5,223.91623342245833,0.3700901487425945,0,0
3,0,6,8419.5,149.1155539692337,0.16888786641533218,0,0
3,0,6,8429.5,74.60211081324452,0.04200237364995968,0,0
3,0,6,8439.5,11.697933572010182,0.00028324775700477867,0,0
3,0,6,8449.5,77.15080736561396,0.044971741691027745,0,0
3,0,6,8459.5,151.68653320747964,0.17469308717655746,0,0
3,0,6,8469.5,226.49071214243716,0.37799022014239086,0,0
3,0,6,8479.5,301.34019232510354,0.6168492832065278,0,0
4,0,0,-8478.0,304.45078627900216,0.9967081352256653,0,0
4,0,0,-8468.0,231.59079865145944,0.9155828504216874,0,0
4,0,0,-8458.0,160.61412076992457,0.5956898805900319,0,0
4,0,0,-8448.0,95.87440352520082,0.23247376959630284,0,0
4,0,0,-8438.0,61.8672900099473,0.09648659822720895,0,0
4,0,0,-8428.0,98.5217761206196,0.24521402524765168,0,0
4,0,0,-8418.0,163.78619109670163,0.6141646047500464,0,0
4,0,0,-8408.0,234.89824389117408,0.9240140605545444,0,0
4,0,0,-8398.0,307.8088079614089,0.997313776778411,0,0
4,0,1,-5665.0,300.0179276935107,0.995729479232362,0,0
4,0,1,-5655.0,225.42739857452472,0.8982119285304178,0,0
4,0,1,-5645.0,151.26952317723746,0.5405179935745154,0,0
4,0,1,-5635.0,78.86428175576475,0.15773747583570497,0,0
4,0,1,-5625.0,28.933551216324762,0.019126501996312717,0,0
4,0,1,-5615.0,82.0846004215063,0.17089536769733538,0,0
4,0,1,-5605.0,154.65710817262715,0.5606129581448632,0,0
4,0,1,-5595.0,228.84795947135078,0.9081217562355883,0,0
4,0,1,-5585.0,303.4491311945051,0.9965060461924145,0,0
4,0,2,-2852.5,303.10541031053765,0.9964340516662129,0,0
4,0,2,-2842.5,228.94474481826865,0.908392668209902,0,0
4,0,2,-2832.5,155.48865793358618,0.5655326413857626,0,0
4,0,2,-2822.5,84.6758330494671,0.18182809997380422,0,0
4,0,2,-2812.5,37.469531884361956,0.0338265861385072,0,0
4,0,2,-2802.5,82.95477224923609,0.1745330659853554,0,0
4,0,2,-2792.5,153.62246278226178,0.5544839139637476,0,0
4,0,2,-2782.5,227.04792829919174,0.9029912452132473,0,0
4,0,2,-2772.5,301.1981276583247,0.9960117462808242,0,0
4,0,3,-39.5,301.3383768930176,0.996044169266331,0,0
4,0,3,-29.5,226.3001200945971,0.9008046336626664,0,0
4,0,3,-19.5,151.2492648079203,0.5403976634636641,0,0
4,0,3,-9.5,76.2414193718982,0.14737785242416362,0,0
4,0,3,0.5,5.432028161531455,-0.0018293666067252653,1,1
4,0,3,10.5,74.36051895739097,0.14014917823924705,0,0
4,0,3,20.5,149.36514740085497,0.5291963712221541,0,0
4,0,3,30.5,224.41592884035148,0.8951518421979425,0,0
4,0,3,40.5,299.454778462611,0.9955887881521015,0,0
4,0,4,2773.5,299.9727084205604,0.9957183328557881,0,0
4,0,4,2783.5,225.14700270563097,0.8973697423950439,0,0
4,0,4,2793.5,150.3909039077634,0.5352960254007788,0,0
4,0,4,2803.5,76.00214146093589,0.1464490917756877,0,0
4,0,4,2813.5,13.275690020288014,0.001978811497311439,0,0
4,0,4,2823.5,76.2886753722077,0.1475616874436131,0,0
4,0,4,2833.5,150.68071255267944,0.5370185290485032,0,0
4,0,4,2843.5,225.43735951607212,0.8982417950823353,0,0
4,0,4,2853.5,300.26317422098174,0.9957894171549858,0,0
4,0,5,5586.5,300.85853777445084,0.995932236391136,0,0
4,0,5,5596.5,226.0330074524249,0.90001587291304,0,0
4,0,5,5606.5,151.4066352236033,0.5413326912410913,0,0
4,0,5,5616.5,77.64710250037655,0.1528893978238935,0,0
4,0,5,5626.5,20.363405476724715,0.00816453728961708,0,0
4,0,5,5636.5,77.99718771106576,0.15427663850379236,0,0
4,0,5,5646.5,151.76601067639842,0.5434676476862271,0,0
4,0,5,5656.5,226.39409854530538,0.901081257291602,0,0
4,0,5,5666.5,301.2201313695357,0.9960166182902317,0,0
4,0,6,8399.5,298.76530232432253,0.9954110764212525,0,0
4,0,6,8409.5,223.91623342245833,0.8936181273104153,0,0
4,0,6,8419.5,149.1155539692337,0.5277113785343244,0,0
4,0,6,8429.5,74.60211081324452,0.14106767473301896,0,0
4,0,6,8439.5,11.697933572010182,0.0009559595394614817,0,0
4,0,6,8449.5,77.15080736561396,0.15093316800231638,0,0
4,0,6,8459.5,151.68653320747964,0.5429953979572969,0,0
4,0,6,8469.5,226.49071214243716,0.9013650497394482,0,0
4,0,6,8479.5,301.34019232510354,0.9960446725668517,0,0
5,0,0,-8478.0,304.45078627900216,0.9999995152024111,0,0
5,0,0,-8468.0,231.59079865145944,1.000000214466022,0,0
5,0,0,-8458.0,160.61412076992457,0.9942192152495599,0,0
5,0,0,-8448.0,95.87440352520082,0.680232093818905,0,0
5,0,0,-8438.0,61.8672900099473,0.31741468615294594,0,0
5,0,0,-8428.0,98.5217761206196,0.7066897142217836,0,0
5,0,0,-8418.0,163.78619109670163,0.9958434017205003,0,0
5,0,0,-8408.0,234.89824389117408,0.9999993782378087,0,0
5,0,0,-8398.0,307.8088079614089,1.0000000524033643,0,0
5,0,1,-5665.0,300.0179276935107,0.9999996946844214,0,0
5,0,1,-5655.0,225.42739857452472,0.9999992821682351,0,0
5,0,1,-5645.0,151.26952317723746,0.9859980552034552,0,0
5,0,1,-5635.0,78.86428175576475,0.49763681776342567,0,0
5,0,1,-5625.0,28.933551216324762,0.0644869460679639,0,0
5,0,1,-5615.0,82.0846004215063,0.5330266842631477,0,0
5,0,1,-5605.0,154.65710817262715,0.9896892528597788,0,0
5,0,1,-5595.0,228.84795947135078,0.999999643544716,0,0
5,0,1,-5585.0,303.4491311945051,0.9999998047688525,0,0
5,0,2,-2852.5,303.10541031053765,1.0000006407810742,0,0
5,0,2,-2842.5,228.94474481826865,0.9999999935990264,0,0
5,0,2,-2832.5,155.48865793358618,0.990459230106011,0,0
5,0,2,-2822.5,84.6758330494671,0.5614209324799465,0,0
5,0,2,-2812.5,37.469531884361956,0.11380474047409173,0,0
5,0,2,-2802.5,82.95477224923609,0.5425769579660005,0,0
5,0,2,-2792.5,153.62246278226178,0.9886600180140919,0,0
5,0,2,-2782.5,227.04792829919174,1.0000001149283535,0,0
5,0,2,-2772.5,301.1981276583247,0.9999996759133745,0,0
5,0,3,-39.5,301.3383768930176,1.0000000398895894,0,0
5,0,3,-29.5,226.3001200945971,1.0000000746228,0,0
5,0,3,-19.5,151.2492648079203,0.9859728332121767,0,0
5,0,3,-9.5,76.2414193718982,0.46887866148119345,0,0
5,0,3,0.5,5.432028161531455,-0.006173452661340866,1,1
5,0,3,10.5,74.36051895739097,0.4483636495243105,0,0
5,0,3,20.5,149.36514740085497,0.9834858087016957,0,0
5,0,3,30.5,224.41592884035148,0.9999993560883862,0,0
5,0,3,40.5,299.454778462611,1.0000001997544283,0,0
5,0,4,2773.5,299.9727084205604,0.9999995532063113,0,0
5,0,4,2783.5,225.14700270563097,1.000000453106377,0,0
5,0,4,2793.5,150.3909039077634,0.9848810184527047,0,0
5,0,4,2803.5,76.00214146093589,0.46626223658422444,0,0
5,0,4,2813.5,13.275690020288014,0.006677642848820553,0,0
5,0,4,2823.5,76.2886753722077,0.46939492688654033,0,0
5,0,4,2833.5,150.68071255267944,0.9852568967317785,0,0
5,0,4,2843.5,225.43735951607212,0.9999995383032653,0,0
5,0,4,2853.5,300.26317422098174,1.0000000287085433,0,0
5,0,5,5586.5,300.85853777445084,0.9999996439250848,0,0
5,0,5,5596.5,226.0330074524249,0.9999994699610766,0,0
5,0,5,5606.5,151.4066352236033,0.9861664841500551,0,0
5,0,5,5616.5,77.64710250037655,0.4842750550781907,0,0
5,0,5,5626.5,20.363405476724715,0.027550364175856767,0,0
5,0,5,5636.5,77.99718771106576,0.4881157839487011,0,0
5,0,5,5646.5,151.76601067639842,0.9865992044506889,0,0
5,0,5,5656.5,226.39409854530538,0.9999995249499413,0,0
5,0,5,5666.5,301.2201313695357,1.0000003061085785,0,0
5,0,6,8399.5,298.76530232432253,0.9999996024150352,0,0
5,0,6,8409.5,223.91623342245833,0.9999996544030523,0,0
5,0,6,8419.5,149.1155539692337,0.9831317234990795,0,0
5,0,6,8429.5,74.60211081324452,0.4509901121039954,0,0
5,0,6,8439.5,11.697933572010182,0.0032264108267408,0,0
5,0,6,8449.5,77.15080736561396,0.4788337422401133,0,0
5,0,6,8459.5,151.68653320747964,0.9865037282041055,0,0
5,0,6,8469.5,226.49071214243716,0.9999998205905134,0,0
5,0,6,8479.5,301.34019232510354,1.0000006998364908,0,0
6,0,0,-8478.0,304.45078627900216,0.9999991129134481,0,0
6,0,0,-8468.0,231.59079865145944,1.0000004613904887,0,0
6,0,0,-8458.0,160.61412076992457,1.0000006785524456,0,0
6,0,0,-8448.0,95.87440352520082,0.9989259362691394,0,0
6,0,0,-8438.0,61.8672900099473,0.8302464023038839,0,0
6,0,0,-8428.0,98.5217761206196,0.9994301774510637,0,0
6,0,0,-8418.0,163.78619109670163,1.0000007516087732,0,0
6,0,0,-8408.0,234.89824389117408,1.0000001332057682,0,0
6,0,0,-8398.0,307.8088079614089,0.999999849020448,0,0
6,0,1,-5665.0,300.0179276935107,1.000000020404236,0,0
6,0,1,-5655.0,225.42739857452472,1.0000009951241842,0,0
6,0,1,-5645.0,151.26952317723746,1.0000000726731553,0,0
6,0,1,-5635.0,78.86428175576475,0.9745170548796886,0,0
6,0,1,-5625.0,28.933551216324762,0.21515928948787555,0,0
6,0,1,-5615.0,82.0846004215063,0.9843741677867733,0,0
6,0,1,-5605.0,154.65710817262715,1.0000003272493017,0,0
6,0,1,-5595.0,228.84795947135078,0.9999992813885832,0,0
6,0,1,-5585.0,303.4491311945051,0.9999988522275902,0,0
6,0,2,-2852.5,303.10541031053765,0.9999988980593763,0,0
6,0,2,-2842.5,228.94474481826865,0.9999999061212633,0,0
6,0,2,-2832.5,155.48865793358618,0.9999988484532748,0,0
6,0,2,-2822.5,84.6758330494671,0.9898187805833342,0,0
6,0,2,-2812.5,37.469531884361956,0.37069889093883596,0,0
6,0,2,-2802.5,82.95477224923609,0.986418883208019,0,0
6,0,2,-2792.5,153.62246278226178,1.0000003993849231,0,0
6,0,2,-2782.5,227.04792829919174,1.0000001721373268,0,0
6,0,2,-2772.5,301.1981276583247,1.0000011138674072,0,0
6,0,3,-39.5,301.3383768930176,1.000000337712434,0,0
6,0,3,-29.5,226.3001200945971,1.0000000981224233,0,0
6,0,3,-19.5,151.2492648079203,0.9999992844581589,0,0
6,0,3,-9.5,76.2414193718982,0.9633044876056605,0,0
6,0,3,0.5,5.432028161531455,-0.0208355034686168,1,1
6,0,3,10.5,74.36051895739097,0.9531747244589498,0,0
6,0,3,20.5,149.36514740085497,0.999999408471836,0,0
6,0,3,30.5,224.41592884035148,1.0000002892115527,0,0
6,0,3,40.5,299.454778462611,1.0000003901668961,0,0
6,0,4,2773.5,299.9727084205604,1.0000000124709472,0,0
6,0,4,2783.5,225.14700270563097,1.000001169679969,0,0
6,0,4,2793.5,150.3909039077634,1.00000012053824,0,0
6,0,4,2803.5,76.00214146093589,0.9621184410494437,0,0
6,0,4,2813.5,13.275690020288014,0.022536781483606827,0,0
6,0,4,2823.5,76.2886753722077,0.963535726634664,0,0
6,0,4,2833.5,150.68071255267944,1.0000004734776968,0,0
6,0,4,2843.5,225.43735951607212,1.0000004539747003,0,0
6,0,4,2853.5,300.26317422098174,1.0000003234330546,0,0
6,0,5,5586.5,300.85853777445084,0.9999985912851279,0,0
6,0,5,5596.5,226.0330074524249,1.0000005442131383,0,0
6,0,5,5606.5,151.4066352236033,1.0000003951569687,0,0
6,0,5,5616.5,77.64710250037655,0.9697081909237433,0,0
6,0,5,5626.5,20.363405476724715,0.09278867509053979,0,0
6,0,5,5636.5,77.99718771106576,0.9711577733104245,0,0
6,0,5,5646.5,151.76601067639842,0.9999987902529747,0,0
6,0,5,5656.5,226.39409854530538,0.9999999077109046,0,0
6,0,5,5666.5,301.2201313695357,1.0000000930000061,0,0
6,0,6,8399.5,298.76530232432253,0.9999998321086658,0,0
6,0,6,8409.5,223.91623342245833,0.9999983371090009,0,0
6,0,6,8419.5,149.1155539692337,1.0000000165427851,0,0
6,0,6,8429.5,74.60211081324452,0.9545792746466487,0,0
6,0,6,8439.5,11.697933572010182,0.010887933965377405,0,0
6,0,6,8449.5,77.15080736561396,0.9675551100498088,0,0
6,0,6,8459.5,151.68653320747964,0.9999995425291871,0,0
6,0,6,8469.5,226.49071214243716,0.9999988154874109,0,0
6,0,6,8479.5,301.34019232510354,0.9999987211636405,0,0
7,1,0,-8478.0,304.45078627900216,0.9999929217055497,0,0
7,1,0,-8468.0,231.59079865145944,0.9999959190137804,0,0
7,1,0,-8458.0,160.61412076992457,1.0000151316325931,0,0
7,1,0,-8448.0,95.87440352520082,0.9999914083441868,0,0
7,1,0,-8438.0,61.8672900099473,0.9999961134501485,0,0
7,1,0,-8428.0,98.5217761206196,1.0000097913213268,0,0
7,1,0,-8418.0,163.78619109670163,1.0000237565935395,0,0
7,1,0,-8408.0,234.89824389117408,0.9999924887804372,0,0
7,1,0,-8398.0,307.8088079614089,0.9999970705606172,0,0
7,1,1,-5665.0,300.0179276935107,1.000021165837648,0,0
7,1,1,-5655.0,225.42739857452472,1.0000138505389158,0,0
7,1,1,-5645.0,151.26952317723746,1.0000079135222208,0,0
7,1,1,-5635.0,78.86428175576475,1.000000946611949,0,0
7,1,1,-5625.0,28.933551216324762,0.6420451253456606,0,0
7,1,1,-5615.0,82.0846004215063,0.9999926573560858,0,0
7,1,1,-5605.0,154.65710817262715,0.9999959732461394,0,0
7,1,1,-5595.0,228.84795947135078,0.9999868448936154,0,0
7,1,1,-5585.0,303.4491311945051,1.000004696193332,0,0
7,1,2,-2852.5,303.10541031053765,1.0000038506360036,0,0
7,1,2,-2842.5,228.94474481826865,0.999994110037332,0,0
7,1,2,-2832.5,155.48865793358618,1.0000023143048045,0,0
7,1,2,-2822.5,84.6758330494671,0.9999978928194336,0,0
7,1,2,-2812.5,37.469531884361956,0.8942151542233326,0,0
7,1,2,-2802.5,82.95477224923609,0.9999979604904102,0,0
7,1,2,-2792.5,153.62246278226178,1.0000067070007153,0,0
7,1,2,-2782.5,227.04792829919174,0.9999925220031556,0,0
7,1,2,-2772.5,301.1981276583247,1.000021584315752,0,0
7,1,3,-39.5,301.3383768930176,1.0000064290813362,0,0
7,1,3,-29.5,226.3001200945971,0.9999854289506246,0,0
7,1,3,-19.5,151.2492648079203,1.0000141960199644,0,0
7,1,3,-9.5,76.2414193718982,0.9999746601285352,0,0
7,1,3,0.5,5.432028161531455,-0.07026908343348497,1,1
7,1,3,10.5,74.36051895739097,0.9999893376543998,0,0
7,1,3,20.5,149.36514740085497,1.0000083929229464,0,0
7,1,3,30.5,224.41592884035148,0.9999963382642073,0,0
7,1,3,40.5,299.454778462611,0.9999963365509514,0,0
7,1,4,2773.5,299.9727084205604,1.0000028397246723,0,0
7,1,4,2783.5,225.14700270563097,0.9999980285398393,0,0
7,1,4,2793.5,150.3909039077634,1.0000029086271214,0,0
7,1,4,2803.5,76.00214146093589,1.0000166351891586,0,0
7,1,4,2813.5,13.275690020288014,0.07587352025576993,0,0
7,1,4,2823.5,76.2886753722077,0.9999877519167563,0,0
7,1,4,2833.5,150.68071255267944,1.0000142157593483,0,0
7,1,4,2843.5,225.43735951607212,1.0000066361764348,0,0
7,1,4,2853.5,300.26317422098174,0.9999954994842487,0,0
7,1,5,5586.5,300.85853777445084,1.0000102881116768,0,0
7,1,5,5596.5,226.0330074524249,1.0000023435733958,0,0
7,1,5,5606.5,151.4066352236033,1.0000031025833973,0,0
7,1,5,5616.5,77.64710250037655,0.9999887394973827,0,0
7,1,5,5626.5,20.363405476724715,0.3057772897471947,0,0
7,1,5,5636.5,77.99718771106576,0.9999881581328315,0,0
