t_offset_s,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
-4260.0,-2075.6451840621285,-6177.6287977741395,-2080.481476059919,5.126188599275949,0.17591586225218658,-5.65419271650284
-4200.0,-1763.6516745986178,-6153.234088133706,-2414.8015863475243,5.269724559441084,0.6369150937353985,-5.485658467393953
-4140.0,-1443.7532243464807,-6101.25987072392,-2738.2678053717673,5.389592472223853,1.0948900055622046,-5.292534102761648
-4080.0,-1117.3860737588645,-6021.949363314221,-3049.430838063643,5.485271689048799,1.5477858914316691,-5.075707870485674
-4020.0,-786.0144063209603,-5915.66829305662,-3346.897863086182,5.556351649292026,1.9935753199516677,-4.836173205704319
-3960.0,-451.1237031293628,-5782.902985096175,-3629.3386920198695,5.602533140405726,2.430267248749373,-4.575023591176156
-3900.0,-114.21403851092425,-5624.257913665215,-3895.4916080189073,5.6236290053529885,2.855915822136039,-4.293447017318432
-3840.0,223.20665073513962,-5440.4527358032965,-4144.1688613574415,5.619564316286652,3.268628814644003,-3.992720090552104
-3780.0,559.6292911381464,-5232.318829889457,-4374.261802178735,5.590376037262086,3.6665756900034396,-3.6742018377694916
-3720.0,893.5503635164181,-5000.795362785102,-4584.7456335763745,5.5362122016447515,4.047995252274754,-3.33932725288162
-3660.0,1223.478530804956,-4746.924910578571,-4774.683770816525,5.45733063172144,4.41120287265855,-2.989600628626468
-3600.0,1547.9411761297913,-4471.848658721721,-4943.231795003011,5.354097228850429,4.7545972817475635,-2.6265887132861985
-3540.0,1865.490826199983,-4176.801207796057,-5089.640991751224,5.2269838623309015,5.0766669224663605,-2.251913727857324
-3480.0,2174.7114367460117,-3863.105011289159,-5213.261467444622,5.076565884112446,5.375995863507402,-1.8672462747432899
-3420.0,2474.22451830321,-3532.1644716633414,-5313.544837380108,4.9035192946126775,5.651269276590994,-1.4742981644101092
-3360.0,2762.6950820806674,-3185.459720720208,-5390.046481563722,4.7086175824041385,5.901278483279308,-1.074815181874085
-3300.0,3038.83738693621,-2824.5401098740103,-5442.427365104448,4.492728257531676,6.124925578331086,-0.6705698105815145
-3240.0,3301.420469548384,-2451.0174355436384,-5470.455421088928,4.256809094928738,6.321227636694234,-0.26335392742197156
